"Date
Time",,"Report
Number",County,,City,,,,Agency,,"Weather
Lighting",,Roadway,"Contributing
Circumstances",,"Injury
Severity",Citation,,Sobriety,,
"2/27/2023
7:20:00 PM",,ED38003,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/27/2023
7:20:00 PM",,ED38003,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Disregard Traffic Sign and Signals,,,Yes,,,,
"2/27/2023
7:25:00 PM",,ED40023,Pierce,,Tacoma,,,,State Patrol,,"Raining
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",Operating Defective Equipment,,,Yes,,,,
"2/27/2023
7:25:00 PM",,ED40025,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry","Exceeding Stated Speed Limit, Unknown Distraction",,,Yes,,,,
"2/27/2023
7:25:00 PM",,ED40023,Pierce,,Tacoma,,,,State Patrol,,"Raining
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/27/2023
7:25:00 PM",,ED40025,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/27/2023
9:19:00 PM",,EE42707,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Unknown Distraction,,,Unknown,,,,
"2/27/2023
9:49:00 PM",,ED38393,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/27/2023
9:49:00 PM",,ED38393,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/27/2023
9:49:00 PM",,ED38138,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/27/2023
9:49:00 PM",,ED38138,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Under Influence of Alcohol,,,Unknown,,,,
"2/27/2023
9:49:00 PM",,ED38393,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Under Influence of Alcohol,,,Unknown,,,,
"2/27/2023
9:49:00 PM",,ED38393,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Unknown Distraction,,,Unknown,,,,
"2/27/2023
10:56:00 PM",,ED38047,Pierce,,Tacoma,,,,Municipal/City Police,,"Snowing
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/27/2023
10:56:00 PM",,ED38047,Pierce,,Tacoma,,,,Municipal/City Police,,"Snowing
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Yes,,,,
"2/27/2023
11:19:00 PM",,ED38401,Pierce,,Tacoma,,,,Municipal/City Police,,"Unknown
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Grade
Wet",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/27/2023
11:19:00 PM",,ED38401,Pierce,,Tacoma,,,,Municipal/City Police,,"Unknown
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Grade
Blacktop
Wet",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/27/2023
11:19:00 PM",,ED38401,Pierce,,Tacoma,,,,Municipal/City Police,,"Unknown
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Grade
Blacktop
Wet",None,,,Unknown,,,,
"2/27/2023
11:30:00 PM",,ED38029,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight at Hillcrest
Snow/Slush",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/27/2023
11:30:00 PM",,ED38029,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight at Hillcrest
Blacktop
Snow/Slush",Unknown Distraction,,,Unknown,,,,
"2/28/2023
10:40:00 AM",,ED38598,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/28/2023
10:40:00 AM",,ED38598,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Unknown Distraction,,,Unknown,,,,
"2/28/2023
11:33:00 AM",,ED38324,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Other
Straight & Level
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/28/2023
11:33:00 AM",,ED38324,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Other
Straight & Level
Concrete
Dry",Unknown Distraction,,,Unknown,,,,
"2/28/2023
1:17:00 PM",,ED42970,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/28/2023
1:17:00 PM",,ED42970,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Disregard Traffic Sign and Signals,,,Yes,,,,
"2/28/2023
2:23:00 PM",,ED38757,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Interchange Ramp
Curve & Level
Concrete
Sand/Mud/Dirt",Improper Turn/Merge,,,Unknown,,,,
"2/28/2023
2:23:00 PM",,ED38757,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Interchange Ramp
Curve & Level
Concrete
Sand/Mud/Dirt",None,,,Yes,,,,
"2/28/2023
2:25:00 PM",,ED38404,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Daylight",,"Two Way - Undivided
Curve in Sag
Blacktop
Other",None,,,Unknown,,,,
"2/28/2023
2:25:00 PM",,ED38404,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Daylight",,"Two Way - Undivided
Curve in Sag
Blacktop
Other",Under Influence of Alcohol,,,Yes,,,,
"2/28/2023
2:27:00 PM",,ED38508,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",Exceeding Reas. Safe Speed,,,Yes,,,,
"2/28/2023
2:27:00 PM",,ED38508,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"2/28/2023
2:35:00 PM",,ED38403,Pierce,,Tacoma,,,,County Sheriff,,"Partly Cloudy
Daylight",,"Two Way - Undivided
Straight & Grade
Blacktop
Wet",Distractions Outside Vehicle,,,Yes,,,,
"2/28/2023
2:35:00 PM",,ED38403,Pierce,,Tacoma,,,,County Sheriff,,"Partly Cloudy
Daylight",,"Two Way - Undivided
Straight & Grade
Blacktop
Wet",None,,,Yes,,,,
"2/28/2023
5:02:00 PM",,ED40487,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Yes,,,,
"2/28/2023
5:02:00 PM",,ED40487,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Yes,,,,
"2/28/2023
6:13:00 PM",,ED38723,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Curve & Level
Blacktop
Sand/Mud/Dirt",Did Not Grant RW to Vehicle,,,Unknown,,,,
"2/28/2023
6:13:00 PM",,ED38723,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Curve & Level
Blacktop
Sand/Mud/Dirt",None,,,Unknown,,,,
"2/28/2023
6:35:00 PM",,ED38383,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Yes,,,,
"2/28/2023
6:35:00 PM",,ED38383,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Yes,,,,
"2/28/2023
8:55:00 PM",,ED38631,Pierce,,Tacoma,,,,County Sheriff,,"Partly Cloudy
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry","Under Influence of Alcohol, Disregard Traffic Sign and Signals",,,Yes,,,,
"2/28/2023
8:55:00 PM",,ED38631,Pierce,,Tacoma,,,,County Sheriff,,"Partly Cloudy
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/28/2023
9:00:00 PM",,ED38400,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"2/28/2023
9:00:00 PM",,ED38400,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"2/28/2023
11:00:00 PM",,ED38408,Pierce,,Tacoma,,,,Municipal/City Police,,"Unknown
Unknown",,"Two Way - Undivided
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"3/1/2023
6:27:00 AM",,ED40397,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Dawn",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/1/2023
6:27:00 AM",,ED40397,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Dawn",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Yes,,,,
"3/1/2023
6:54:00 AM",,ED38586,Pierce,,Tacoma,,,,Municipal/City Police,,"Fog or Smog or Smoke
Dawn",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Unknown,,,,
"3/1/2023
6:54:00 AM",,ED38586,Pierce,,Tacoma,,,,Municipal/City Police,,"Fog or Smog or Smoke
Dawn",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/1/2023
7:27:00 AM",,ED38758,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry","Improper Turn/Merge, Under Influence of Drugs",,,Yes,,,,
"3/1/2023
7:27:00 AM",,ED38758,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/1/2023
9:00:00 AM",,ED38730,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/1/2023
10:05:07 AM",,ED38731,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"3/1/2023
10:05:07 AM",,ED38731,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Concrete
Dry",Unknown Distraction,,,Unknown,,,,
"3/1/2023
1:01:00 PM",,ED40683,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",Operating Defective Equipment,,,Yes,,,,
"3/1/2023
2:00:05 PM",,ED38955,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"3/1/2023
2:46:00 PM",,ED38722,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Other
Straight & Level
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"3/1/2023
2:46:00 PM",,ED38722,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Other
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"3/1/2023
2:47:00 PM",,ED38759,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",Improper Turn/Merge,,,Yes,,,,
"3/1/2023
2:47:00 PM",,ED38759,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"3/1/2023
3:05:00 PM",,ED40827,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",Improper Passing,,,Unknown,,,,
"3/1/2023
3:05:00 PM",,ED40827,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/1/2023
5:00:00 PM",,ED40484,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Did Not Grant R/W to Non Motorist,,,Yes,,,,
"3/1/2023
6:12:00 PM",,ED38718,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights Off",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/1/2023
6:12:00 PM",,ED38718,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights Off",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"3/2/2023
12:17:00 AM",,ED38726,Pierce,,Tacoma,,,,County Sheriff,,"Raining
Dark-No Street Lights",,"Interchange Ramp
Straight & Grade
Blacktop
Wet",None,,,Unknown,,,,
"3/2/2023
1:42:00 AM",,ED38828,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Yes,,,,
"3/2/2023
1:42:00 AM",,ED38828,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/2/2023
1:55:00 AM",,ED38756,Pierce,,Tacoma,,,,County Sheriff,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"3/2/2023
4:58:00 AM",,ED39184,Pierce,,Tacoma,,,,State Patrol,,"Raining
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",Improper Turn/Merge,,,Unknown,,,,
"3/2/2023
4:58:00 AM",,ED39184,Pierce,,Tacoma,,,,State Patrol,,"Raining
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"3/2/2023
6:55:00 AM",,ED39472,Pierce,,Tacoma,,,,County Sheriff,,"Raining
Dawn",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Yes,,,,
"3/2/2023
6:55:00 AM",,ED39472,Pierce,,Tacoma,,,,County Sheriff,,"Raining
Dawn",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/2/2023
7:42:00 AM",,ED39190,Pierce,,Tacoma,,,,State Patrol,,"Raining
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",Follow Too Closely,,,Yes,,,,
"3/2/2023
7:42:00 AM",,ED39190,Pierce,,Tacoma,,,,State Patrol,,"Raining
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"3/2/2023
7:45:00 AM",,ED38879,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Improper Turn/Merge,,,Unknown,,,,
"3/2/2023
7:45:00 AM",,ED38879,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/2/2023
8:28:00 AM",,ED43136,Pierce,,Tacoma,,,,State Patrol,,"Raining
Daylight",,"Interchange Ramp
Straight & Level
Concrete
Dry",Follow Too Closely,,,Yes,,,,
"3/2/2023
8:28:00 AM",,ED43136,Pierce,,Tacoma,,,,State Patrol,,"Raining
Daylight",,"Interchange Ramp
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"3/2/2023
9:42:00 AM",,ED38942,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/2/2023
9:42:00 AM",,ED38942,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Disregard Traffic Sign and Signals,,,Yes,,,,
"3/2/2023
10:23:00 AM",,ED39191,Pierce,,Tacoma,,,,State Patrol,,"Clear
Daylight",,"Interchange Ramp
Curve & Grade
Blacktop
Oil",Exceeding Reas. Safe Speed,,,Unknown,,,,
"3/2/2023
11:30:00 AM",,ED38934,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Daylight",,"Two Way - Divided, with Barrier
Straight at Hillcrest
Blacktop
Snow/Slush",Other Contributing Circ Not Listed,,,Unknown,,,,
"3/2/2023
3:03:00 PM",,ED41247,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/2/2023
3:03:00 PM",,ED41247,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"3/2/2023
3:10:00 PM",,ED38952,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Daylight",,"Other
Straight & Level
Blacktop
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"3/2/2023
3:10:00 PM",,ED38952,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Daylight",,"Other
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/2/2023
3:15:00 PM",,ED38932,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Follow Too Closely,,,Unknown,,,,
"3/2/2023
3:15:00 PM",,ED38932,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/2/2023
3:45:00 PM",,ED40350,Pierce,,Tacoma,,,,County Sheriff,,"Raining
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Unknown Distraction,,,Unknown,,,,
"3/2/2023
3:45:00 PM",,ED40350,Pierce,,Tacoma,,,,County Sheriff,,"Raining
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/2/2023
5:30:00 PM",,ED39110,Pierce,,Tacoma,,,,County Sheriff,,"Partly Cloudy
Dusk",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/2/2023
5:30:00 PM",,ED39110,Pierce,,Tacoma,,,,County Sheriff,,"Partly Cloudy
Dusk",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Unknown,,,,
"3/2/2023
5:40:00 PM",,ED39000,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/2/2023
5:40:00 PM",,ED39000,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Improper Turn/Merge,,,Unknown,,,,
"3/2/2023
7:11:00 PM",,ED38995,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights Off",,"Other
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/2/2023
7:11:00 PM",,ED38995,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights Off",,"Other
Straight & Level
Blacktop
Dry",Improper Backing,,,Unknown,,,,
"3/2/2023
9:00:00 PM",,ED39002,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Dry",Other Contributing Circ Not Listed,,,Unknown,,,,
"3/2/2023
9:00:00 PM",,ED39002,Pierce,,Tacoma,,,,Municipal/City Police,,"Clear
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Under Influence of Alcohol,,,Unknown,,,,
"3/3/2023
2:40:00 AM",,ED39066,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Unknown Distraction,,,Unknown,,,,
"3/3/2023
7:25:00 AM",,ED39165,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Yes,,,,
"3/3/2023
7:25:00 AM",,ED39165,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/3/2023
8:00:00 AM",,ED39583,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"3/3/2023
8:00:00 AM",,ED39583,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Concrete
Dry",Did Not Grant RW to Vehicle,,,Unknown,,,,
"3/3/2023
1:50:00 PM",,ED40351,Pierce,,Tacoma,,,,County Sheriff,,"Raining
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/3/2023
1:50:00 PM",,ED40351,Pierce,,Tacoma,,,,County Sheriff,,"Raining
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Improper U-Turn,,,Yes,,,,
"3/3/2023
2:00:00 PM",,ED40629,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Daylight",,"Center-Two Way Left Turn Lane
Straight & Level
Blacktop
Dry",Other Contributing Circ Not Listed,,,Yes,,,,
"3/3/2023
2:40:00 PM",,ED39471,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/3/2023
2:40:00 PM",,ED39471,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Daylight",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",Follow Too Closely,,,Unknown,,,,
"3/3/2023
2:58:00 PM",,ED41293,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",Exceeding Reas. Safe Speed,,,Yes,,,,
"3/3/2023
2:58:00 PM",,ED41293,Pierce,,Tacoma,,,,State Patrol,,"Overcast
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/3/2023
3:00:00 PM",,ED40352,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",Did Not Grant RW to Vehicle,,,Yes,,,,
"3/3/2023
3:00:00 PM",,ED40352,Pierce,,Tacoma,,,,County Sheriff,,"Clear
Daylight",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/3/2023
4:41:00 PM",,ED40488,Pierce,,Tacoma,,,,State Patrol,,"Raining
Daylight",,"Other
Straight & Level
Blacktop
Dry",Follow Too Closely,,,Yes,,,,
"3/3/2023
4:41:00 PM",,ED40488,Pierce,,Tacoma,,,,State Patrol,,"Raining
Daylight",,"Other
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/3/2023
4:52:00 PM",,ED39281,Pierce,,Tacoma,,,,Municipal/City Police,,"Partly Cloudy
Dusk",,"Interchange Ramp
Straight & Grade
Blacktop
Wet",None,,,Unknown,,,,
"3/3/2023
5:08:00 PM",,ED40752,Pierce,,Tacoma,,,,State Patrol,,"Raining
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",Improper Turn/Merge,,,Yes,,,,
"3/3/2023
5:08:00 PM",,ED40752,Pierce,,Tacoma,,,,State Patrol,,"Raining
Daylight",,"Two Way - Divided, with Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/3/2023
5:25:00 PM",,ED39687,Pierce,,Tacoma,,,,Municipal/City Police,,"Unknown
Daylight",,"Two Way - Undivided
Straight & Level
Dirt
Dry",Improper Backing,,,Unknown,,,,
"3/3/2023
6:20:00 PM",,ED39307,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Divided, no Barrier
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
"3/3/2023
6:20:00 PM",,ED46532,Pierce,,Tacoma,,,,State Patrol,,"Raining
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",None,,,Unknown,,,,
"3/3/2023
6:20:00 PM",,ED46532,Pierce,,Tacoma,,,,State Patrol,,"Raining
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",Follow Too Closely,,,Unknown,,,,
"3/3/2023
6:20:00 PM",,ED46532,Pierce,,Tacoma,,,,State Patrol,,"Raining
Dark-Street Lights On",,"Two Way - Divided, with Barrier
Straight & Level
Concrete
Dry",Exceeding Reas. Safe Speed,,,Yes,,,,
"3/3/2023
7:02:00 PM",,ED39490,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Dark-Street Lights On",,"Two Way - Undivided
Curve & Level
Concrete
Sand/Mud/Dirt",Exceeding Stated Speed Limit,,,Yes,,,,
"3/3/2023
7:02:00 PM",,ED39490,Pierce,,Tacoma,,,,Municipal/City Police,,"Overcast
Dark-Street Lights On",,"Two Way - Undivided
Curve & Level
Sand/Mud/Dirt",Other Contributing Circ Not Listed,,,Unknown,,,,
"3/3/2023
7:03:00 PM",,ED39310,Pierce,,Tacoma,,,,Municipal/City Police,,"Raining
Dark-Street Lights On",,"Two Way - Undivided
Straight & Level
Blacktop
Dry",None,,,Unknown,,,,
